name,submissions,placements,time_to_first_submission,requirements_submitted_to,submissions_to_interview_number,interview_to_offer_number
Recruiter_15339,54,11,1.57,36,2.99,4.17
Recruiter_15340,51,10,2.33,96,1.61,1.25
Recruiter_15341,43,11,2.79,76,2.57,3.78
Recruiter_15342,56,9,10.28,94,2.6,2.58
Recruiter_15343,39,10,21.74,19,2.43,3.34
Recruiter_15344,69,10,6.62,53,1.95,3.66
Recruiter_15345,46,10,1.83,57,1.82,1.51
Recruiter_15346,46,11,7.9,63,0.8,4.3
Recruiter_15347,52,11,12.72,32,1.69,1.5
Recruiter_15348,41,12,0.64,39,1.54,2.78
Recruiter_15349,58,15,6.52,47,2.99,2.1
Recruiter_15350,53,10,9.84,46,1.13,4.33
Recruiter_15351,45,6,1.68,63,2.37,3.7
Recruiter_15352,45,12,11.41,59,1.18,1.09
Recruiter_15353,51,15,8.17,85,1.92,3.58
Recruiter_15354,55,13,0.81,16,1.52,1.76
Recruiter_15355,39,9,0.77,53,2.21,1.95
Recruiter_15356,41,6,31.44,78,0.96,3.26
Recruiter_15357,48,6,9.95,78,2.96,2.18
Recruiter_15358,52,15,0.52,16,1.88,3.37
Recruiter_15359,49,11,1.5,23,0.68,1.69
Recruiter_15360,55,7,5.87,36,2.51,1.68
Recruiter_15361,57,7,2.81,82,0.78,3.74
Recruiter_15362,47,8,11.85,14,1.38,1.72
Recruiter_15363,47,9,1.91,33,0.85,2.11
Recruiter_15364,47,10,0.9,38,1.91,2.86
Recruiter_15365,30,3,13.26,28,2.06,1.09
Recruiter_15366,57,17,1.63,68,0.53,2.55
Recruiter_15367,72,8,3.61,48,0.72,1.63
Recruiter_15368,37,17,3.73,63,2.66,2.65
Recruiter_15369,61,8,3.88,64,2.59,1.43
Recruiter_15370,55,12,6.71,45,2.4,4.88
Recruiter_15371,62,11,1.19,14,1.53,2.87
Recruiter_15372,51,5,18.82,49,0.57,2.83
Recruiter_15373,47,8,3.95,37,2.94,3.61
Recruiter_15374,45,11,5.17,57,0.6,1.19
Recruiter_15375,56,14,11.79,21,1.08,3.15
Recruiter_15376,50,5,7.51,18,1.47,4.7
Recruiter_15377,43,14,0.11,14,1.9,4.42
Recruiter_15378,47,10,0.03,89,2.98,3.69
Recruiter_15379,49,10,10.52,55,1.94,2.51
Recruiter_15380,47,13,34.13,15,0.76,3.16
Recruiter_15381,46,8,5.69,92,1.29,2.7
Recruiter_15382,46,10,5.57,81,0.96,1.01
Recruiter_15383,56,10,5.14,74,1.98,1.64
Recruiter_15384,50,15,0.49,46,1.38,2.81
Recruiter_15385,44,12,1.8,71,2.0,1.12
Recruiter_15386,54,3,0.27,95,0.79,3.15
Recruiter_15387,56,8,1.05,13,1.08,1.15
Recruiter_15388,51,8,6.04,97,2.76,1.61
Recruiter_15389,43,12,15.25,92,2.15,1.88
Recruiter_15390,46,11,0.27,69,1.1,2.04
Recruiter_15391,53,11,1.01,56,0.59,3.35
Recruiter_15392,47,6,7.97,57,2.1,2.51
Recruiter_15393,55,13,4.08,31,1.87,4.1
Recruiter_15394,38,10,5.69,56,1.61,4.89
Recruiter_15395,49,2,4.62,26,2.31,1.95
Recruiter_15396,49,6,4.98,31,2.96,2.22
Recruiter_15397,49,3,3.47,93,2.08,4.54
Recruiter_15398,66,10,7.18,51,2.86,2.91
Recruiter_15399,49,6,0.59,88,2.97,1.48
Recruiter_15400,40,5,0.54,50,1.71,1.29
Recruiter_15401,48,14,9.0,55,0.82,1.69
Recruiter_15402,48,6,16.41,53,2.14,3.39
Recruiter_15403,44,9,5.1,28,1.76,4.58
Recruiter_15404,49,12,5.36,72,1.03,3.94
Recruiter_15405,58,12,0.64,18,2.1,3.44
Recruiter_15406,58,11,7.27,38,0.88,4.81
Recruiter_15407,55,11,5.06,38,2.08,2.83
Recruiter_15408,37,8,1.38,26,2.99,4.09
Recruiter_15409,47,10,4.85,41,0.74,1.0
Recruiter_15410,54,9,2.73,47,2.38,3.84
Recruiter_15411,52,6,6.88,57,2.09,3.11
Recruiter_15412,60,7,1.67,63,2.51,1.11
Recruiter_15413,39,13,3.38,90,2.8,4.35
Recruiter_15414,64,7,6.22,12,0.77,2.99
Recruiter_15415,66,5,7.13,38,1.68,1.75
Recruiter_15416,40,11,1.08,37,1.53,2.49
Recruiter_15417,51,12,3.02,52,2.97,1.62
Recruiter_15418,53,13,4.49,13,1.96,3.88
Recruiter_15419,52,9,5.92,82,1.42,4.84
Recruiter_15420,55,8,0.83,94,0.59,2.53
Recruiter_15421,40,8,1.71,25,0.59,2.91
Recruiter_15422,57,10,16.51,73,1.9,4.4
Recruiter_15423,46,11,3.73,34,2.26,1.28
Recruiter_15424,54,17,0.53,70,1.94,1.79
Recruiter_15425,37,12,1.05,99,0.71,2.3
Recruiter_15426,44,9,8.96,75,0.86,2.26
Recruiter_15427,46,7,5.71,29,1.18,4.35
Recruiter_15428,49,5,0.02,17,0.59,1.78
Recruiter_15429,53,11,3.65,60,0.69,3.74
Recruiter_15430,50,9,3.99,58,1.08,3.53
Recruiter_15431,40,11,13.49,51,1.53,2.92
Recruiter_15432,49,18,7.04,81,2.95,3.29
Recruiter_15433,47,10,0.28,16,2.97,1.17
Recruiter_15434,57,7,0.17,73,1.76,3.74
Recruiter_15435,44,14,0.72,68,0.73,1.41
Recruiter_15436,45,10,3.26,99,1.0,1.08
Recruiter_15437,52,10,15.08,44,2.34,4.28
Recruiter_15438,60,13,17.25,70,1.24,4.47
Recruiter_15439,44,8,4.91,26,1.2,1.66
Recruiter_15440,45,11,1.86,99,2.39,2.48
Recruiter_15441,66,12,3.05,70,2.84,3.52
Recruiter_15442,50,11,13.0,12,2.28,4.29
Recruiter_15443,46,16,2.05,84,1.21,3.04
Recruiter_15444,36,10,6.22,65,0.55,2.27
Recruiter_15445,55,10,0.66,45,0.71,1.91
Recruiter_15446,46,8,20.35,73,1.0,1.61
Recruiter_15447,45,9,5.94,91,1.31,2.22
Recruiter_15448,67,14,6.31,50,2.33,1.3
Recruiter_15449,58,8,5.68,59,1.15,4.47
Recruiter_15450,58,11,2.65,97,0.5,2.56
Recruiter_15451,49,8,0.01,79,1.96,3.64
Recruiter_15452,50,8,13.57,91,2.98,1.26
Recruiter_15453,51,6,1.37,87,0.56,4.91
Recruiter_15454,48,9,1.44,81,2.98,1.45
Recruiter_15455,54,7,0.97,98,0.92,2.97
Recruiter_15456,43,7,14.22,34,2.64,2.19
Recruiter_15457,54,6,11.07,88,1.18,4.71
Recruiter_15458,53,6,9.05,32,0.7,2.19
Recruiter_15459,58,11,1.27,64,2.06,1.81
Recruiter_15460,50,5,1.75,63,1.13,1.84
Recruiter_15461,42,9,6.78,36,0.69,1.78
Recruiter_15462,51,10,0.26,42,0.5,2.0
Recruiter_15463,49,14,7.46,95,0.82,3.35
Recruiter_15464,51,9,5.18,85,2.3,1.91
Recruiter_15465,54,9,3.8,30,2.4,1.67
Recruiter_15466,52,14,4.89,44,1.71,3.22
Recruiter_15467,48,16,3.37,64,0.59,4.24
Recruiter_15468,42,10,0.52,76,1.97,3.33
Recruiter_15469,61,8,18.24,83,2.64,2.96
Recruiter_15470,48,6,6.54,70,1.74,4.21
Recruiter_15471,57,13,6.52,58,1.82,2.17
Recruiter_15472,42,7,4.92,87,1.37,2.09
Recruiter_15473,56,15,0.44,28,1.09,3.86
Recruiter_15474,36,8,0.61,47,0.98,3.0
Recruiter_15475,59,14,20.11,63,2.92,2.21
Recruiter_15476,40,11,3.39,57,1.95,2.41
Recruiter_15477,50,15,7.76,38,1.32,3.35
Recruiter_15478,49,9,2.88,17,2.69,2.71
Recruiter_15479,50,8,2.05,11,1.98,3.4
Recruiter_15480,48,10,0.48,50,1.43,3.12
Recruiter_15481,60,14,2.23,65,1.74,4.09
Recruiter_15482,60,18,17.54,37,1.01,4.74
Recruiter_15483,36,13,4.53,10,0.84,3.69
Recruiter_15484,54,7,29.6,92,1.36,2.36
Recruiter_15485,49,6,7.08,21,2.37,3.32
Recruiter_15486,59,19,1.01,33,0.63,2.78
Recruiter_15487,40,11,1.35,65,2.72,2.55
Recruiter_15488,52,9,7.17,27,1.91,2.4
Recruiter_15489,59,9,2.93,48,1.95,3.27
Recruiter_15490,47,12,2.76,69,2.4,3.27
Recruiter_15491,53,15,1.05,53,2.85,3.43
Recruiter_15492,64,11,1.69,22,1.9,2.94
Recruiter_15493,55,12,12.52,13,1.36,4.23
Recruiter_15494,49,14,7.43,91,1.63,4.17
Recruiter_15495,59,9,4.84,79,2.08,4.96
Recruiter_15496,57,5,22.62,95,0.56,2.77
Recruiter_15497,51,10,0.26,57,1.11,4.74
Recruiter_15498,54,13,0.34,38,1.42,1.66
Recruiter_15499,48,7,5.79,90,1.61,1.22
Recruiter_15500,51,10,10.02,88,0.97,1.08
Recruiter_15501,62,14,6.25,55,2.39,2.53
Recruiter_15502,36,10,24.63,52,2.88,1.72
Recruiter_15503,52,5,0.4,22,2.03,2.8
Recruiter_15504,50,12,20.78,12,0.65,1.5
Recruiter_15505,46,10,4.86,70,1.02,4.8
Recruiter_15506,58,11,0.83,42,1.88,4.46
Recruiter_15507,44,15,4.61,51,2.56,2.34
Recruiter_15508,54,10,5.09,39,2.76,2.8
Recruiter_15509,45,8,4.91,71,0.53,1.41
Recruiter_15510,50,9,3.55,32,2.63,4.55
Recruiter_15511,55,11,3.12,38,1.66,4.75
Recruiter_15512,62,13,9.27,18,1.77,1.82
Recruiter_15513,64,7,5.3,59,2.54,1.45
Recruiter_15514,45,12,11.77,68,2.2,4.53
Recruiter_15515,65,4,1.04,21,2.8,4.84
Recruiter_15516,31,8,3.73,85,2.55,4.36
Recruiter_15517,55,5,13.28,45,0.6,2.63
Recruiter_15518,50,8,10.45,30,2.04,3.15
Recruiter_15519,37,12,0.6,75,1.39,4.54
Recruiter_15520,41,12,10.33,23,0.87,4.69
Recruiter_15521,42,8,1.44,10,0.67,2.99
Recruiter_15522,51,14,26.54,10,2.82,3.92
Recruiter_15523,61,9,20.08,38,1.35,4.62
Recruiter_15524,46,5,1.79,55,2.65,2.15
Recruiter_15525,36,12,3.32,54,1.93,4.41
Recruiter_15526,40,15,2.36,82,0.78,3.98
Recruiter_15527,54,7,20.66,48,0.77,2.23
Recruiter_15528,46,4,2.14,65,0.85,1.15
Recruiter_15529,47,14,11.25,96,0.89,4.94
Recruiter_15530,48,14,0.53,17,0.91,4.75
Recruiter_15531,47,10,6.7,79,0.63,4.63
Recruiter_15532,49,5,26.78,44,1.13,2.68
Recruiter_15533,50,12,9.91,53,1.01,2.9
Recruiter_15534,52,9,2.85,95,1.18,3.06
Recruiter_15535,55,9,6.57,86,2.28,4.47
Recruiter_15536,51,14,0.92,22,1.14,4.87
Recruiter_15537,64,14,2.74,15,1.66,4.39
Recruiter_15538,59,13,2.36,78,0.96,2.46
Recruiter_15539,47,12,9.95,74,2.09,3.15
Recruiter_15540,59,6,3.7,70,0.75,3.7
Recruiter_15541,44,6,10.71,96,2.81,4.73
Recruiter_15542,41,9,2.16,95,2.1,1.53
Recruiter_15543,47,11,3.11,72,1.35,2.67
Recruiter_15544,58,8,4.31,66,0.81,1.48
Recruiter_15545,58,8,3.68,61,2.18,4.3
Recruiter_15546,46,6,15.61,12,0.81,1.71
Recruiter_15547,52,10,5.8,77,0.73,3.86
Recruiter_15548,46,9,8.5,69,2.32,4.65
Recruiter_15549,55,8,0.85,22,1.65,4.9
Recruiter_15550,45,11,4.35,81,2.32,1.15
Recruiter_15551,41,13,0.15,66,1.92,4.18
Recruiter_15552,44,16,1.66,79,1.79,4.02
Recruiter_15553,59,10,12.44,23,1.23,4.85
Recruiter_15554,52,10,11.5,68,2.2,4.0
Recruiter_15555,60,6,5.04,28,1.15,2.98
Recruiter_15556,46,16,21.17,50,2.12,2.13
Recruiter_15557,60,11,4.06,24,1.45,3.04
Recruiter_15558,52,8,0.16,44,0.93,2.72
Recruiter_15559,59,11,5.39,32,1.67,3.3
Recruiter_15560,47,8,10.69,40,1.32,1.75
Recruiter_15561,51,7,2.72,44,1.51,1.53
Recruiter_15562,54,10,0.96,78,0.67,3.89
Recruiter_15563,57,9,8.33,75,1.75,3.83
Recruiter_15564,50,10,0.11,70,0.95,2.48
Recruiter_15565,50,9,18.71,41,0.78,4.28
Recruiter_15566,61,10,11.45,68,1.42,2.85
Recruiter_15567,63,12,0.14,97,2.23,1.94
Recruiter_15568,52,14,2.17,47,2.86,2.43
Recruiter_15569,50,6,14.07,14,2.98,4.02
Recruiter_15570,64,8,0.12,90,1.1,2.03
Recruiter_15571,53,10,0.06,43,1.12,1.87
Recruiter_15572,54,7,2.04,19,1.88,5.0
Recruiter_15573,53,11,0.04,54,1.46,4.36
Recruiter_15574,43,16,2.96,71,1.53,3.02
Recruiter_15575,49,8,2.49,33,0.94,2.73
Recruiter_15576,48,10,0.24,34,1.9,3.86
Recruiter_15577,53,14,5.41,44,2.31,4.27
Recruiter_15578,56,14,11.02,72,1.24,3.56
Recruiter_15579,50,14,10.77,41,1.29,4.69
Recruiter_15580,51,11,1.01,15,1.63,3.11
Recruiter_15581,51,10,4.28,80,0.89,1.82
Recruiter_15582,43,13,13.41,72,0.64,1.05
Recruiter_15583,43,11,1.9,10,1.16,4.09
Recruiter_15584,66,8,18.31,48,0.88,1.36
Recruiter_15585,54,8,16.48,61,2.42,3.38
Recruiter_15586,49,8,2.94,54,2.39,1.3
Recruiter_15587,41,8,5.17,85,2.08,1.64
Recruiter_15588,43,8,10.37,15,2.81,1.67
Recruiter_15589,36,7,17.1,43,2.22,4.25
Recruiter_15590,63,9,1.49,67,1.56,2.72
Recruiter_15591,45,9,0.49,68,2.02,1.05
Recruiter_15592,51,9,15.17,98,1.17,4.77
Recruiter_15593,57,10,1.23,12,2.68,2.63
Recruiter_15594,48,3,4.8,99,1.18,1.49
Recruiter_15595,61,18,0.04,95,2.75,4.61
Recruiter_15596,54,9,1.22,28,2.33,2.4
Recruiter_15597,45,12,0.63,41,0.55,4.85
Recruiter_15598,44,6,5.18,32,1.6,3.48
Recruiter_15599,43,14,1.95,67,1.42,5.0
Recruiter_15600,39,12,10.5,57,2.18,1.57
Recruiter_15601,44,8,9.86,40,1.53,2.04
Recruiter_15602,46,7,4.36,28,0.6,1.63
Recruiter_15603,54,7,38.26,77,1.88,3.7
Recruiter_15604,39,5,4.34,70,0.53,4.78
Recruiter_15605,33,7,0.23,34,2.13,1.07
Recruiter_15606,48,13,0.71,42,1.53,1.22
Recruiter_15607,45,9,0.19,44,0.73,3.48
Recruiter_15608,50,9,19.84,52,2.88,2.65
Recruiter_15609,53,12,0.36,89,1.13,2.53
Recruiter_15610,49,10,23.0,65,0.71,4.32
Recruiter_15611,50,10,4.53,81,1.31,4.92
Recruiter_15612,52,3,5.74,42,2.52,4.87
Recruiter_15613,58,13,43.23,93,2.02,1.15
Recruiter_15614,52,8,0.48,61,2.36,3.25
Recruiter_15615,49,8,3.15,26,1.92,4.54
Recruiter_15616,51,15,1.22,53,0.84,1.77
Recruiter_15617,58,10,1.75,88,1.37,4.1
Recruiter_15618,42,13,3.16,10,1.77,2.27
Recruiter_15619,39,8,1.65,70,2.03,2.5
Recruiter_15620,55,13,19.39,89,2.48,3.52
Recruiter_15621,52,10,2.59,64,0.74,3.2
Recruiter_15622,49,9,0.6,11,1.75,3.35
Recruiter_15623,55,11,4.3,58,2.11,2.86
Recruiter_15624,49,7,14.0,37,1.16,3.92
Recruiter_15625,52,8,1.06,71,2.28,2.93
Recruiter_15626,64,16,1.26,66,2.76,3.42
Recruiter_15627,57,9,15.41,53,2.3,2.04
Recruiter_15628,56,8,5.7,82,0.77,3.46
Recruiter_15629,44,8,1.79,58,0.84,4.97
Recruiter_15630,52,14,9.49,57,2.31,2.74
Recruiter_15631,50,7,9.85,87,2.02,2.21
Recruiter_15632,51,12,6.35,85,1.26,4.98
Recruiter_15633,48,8,2.7,64,1.94,1.66
Recruiter_15634,40,9,1.54,59,1.98,2.49
Recruiter_15635,59,16,0.87,42,1.55,3.91
Recruiter_15636,52,10,17.17,69,2.94,4.92
Recruiter_15637,51,8,15.1,86,0.95,3.28
Recruiter_15638,40,15,0.65,96,1.98,3.18
Recruiter_15639,57,11,0.64,33,2.68,4.26
Recruiter_15640,57,13,11.3,66,2.25,1.18
Recruiter_15641,49,14,1.26,52,1.75,1.52
Recruiter_15642,45,3,3.44,17,1.09,4.06
Recruiter_15643,51,8,5.94,91,2.87,1.56
Recruiter_15644,54,10,8.79,33,1.58,1.96
Recruiter_15645,40,7,4.49,67,0.55,1.55
Recruiter_15646,49,16,0.08,35,0.74,1.47
Recruiter_15647,49,8,0.4,11,2.06,2.71
Recruiter_15648,51,5,4.92,18,2.75,1.78
Recruiter_15649,56,16,6.93,64,1.66,1.04
Recruiter_15650,50,5,6.5,17,2.77,1.53
Recruiter_15651,56,6,1.27,38,0.99,1.13
Recruiter_15652,42,14,3.22,95,0.72,4.3
Recruiter_15653,61,9,1.78,45,2.41,2.69
Recruiter_15654,44,11,1.7,66,2.52,2.27
Recruiter_15655,52,9,0.07,79,0.52,2.45
Recruiter_15656,58,11,7.39,41,0.87,3.1
Recruiter_15657,44,13,0.1,78,1.91,4.59
Recruiter_15658,45,10,10.5,75,1.0,2.53
Recruiter_15659,54,9,2.4,38,1.48,3.84
Recruiter_15660,48,7,39.07,46,2.21,3.77
Recruiter_15661,56,10,7.88,36,2.97,3.91
Recruiter_15662,60,10,6.85,15,2.28,3.75
Recruiter_15663,51,11,4.65,34,2.85,3.32
Recruiter_15664,51,10,0.2,36,2.78,2.96
Recruiter_15665,55,12,8.66,34,1.26,2.37
Recruiter_15666,55,10,8.73,43,2.69,2.66
Recruiter_15667,42,13,17.41,25,2.53,4.45
Recruiter_15668,54,16,1.35,96,1.21,2.15
Recruiter_15669,53,11,12.78,21,1.02,4.88
Recruiter_15670,50,9,4.74,74,2.88,2.72
Recruiter_15671,43,13,6.5,49,2.79,4.3
Recruiter_15672,45,8,9.78,19,2.84,2.47
Recruiter_15673,50,6,0.6,27,0.67,3.29
Recruiter_15674,61,6,0.76,58,1.26,1.19
Recruiter_15675,49,10,4.09,58,2.53,2.75
Recruiter_15676,48,10,1.1,60,2.52,3.18
Recruiter_15677,39,11,3.79,15,1.42,2.14
Recruiter_15678,45,13,8.62,90,0.61,3.77
Recruiter_15679,51,13,3.95,16,0.79,2.33
Recruiter_15680,54,7,2.01,90,2.53,1.32
Recruiter_15681,51,4,3.64,41,1.65,3.88
Recruiter_15682,51,12,9.62,14,0.97,1.68
Recruiter_15683,34,13,1.86,96,2.55,4.23
Recruiter_15684,42,9,18.95,16,0.62,2.8
Recruiter_15685,45,10,0.73,32,1.47,2.51
Recruiter_15686,51,17,2.8,83,1.92,1.15
Recruiter_15687,42,8,6.75,78,2.54,1.78
Recruiter_15688,53,14,3.77,21,2.31,4.35
Recruiter_15689,61,11,7.25,99,0.69,1.84
Recruiter_15690,48,10,4.63,37,1.69,1.94
Recruiter_15691,61,9,0.8,99,2.43,2.45
Recruiter_15692,44,12,2.15,57,2.72,1.89
Recruiter_15693,51,17,0.4,10,2.46,4.55
Recruiter_15694,50,8,0.76,83,1.53,4.58
Recruiter_15695,53,14,13.09,51,1.31,2.46
Recruiter_15696,59,10,9.99,67,1.57,4.42
Recruiter_15697,42,11,17.29,68,2.18,3.76
Recruiter_15698,52,12,5.81,25,2.46,4.58
Recruiter_15699,54,13,13.26,28,0.85,1.53
Recruiter_15700,56,12,1.47,83,0.83,2.96
Recruiter_15701,52,8,6.91,13,0.98,1.79
Recruiter_15702,44,6,26.21,33,2.08,3.24
Recruiter_15703,50,3,1.19,51,1.26,1.01
Recruiter_15704,44,5,10.21,55,1.09,3.26
Recruiter_15705,62,7,8.38,73,1.64,4.78
Recruiter_15706,40,10,8.76,26,2.17,1.2
Recruiter_15707,53,7,1.73,69,2.01,3.75
Recruiter_15708,55,7,1.15,89,1.25,1.2
Recruiter_15709,54,5,1.59,77,2.03,3.74
Recruiter_15710,66,8,0.57,23,2.11,1.64
Recruiter_15711,62,11,38.36,22,1.82,2.82
Recruiter_15712,43,13,4.23,78,1.84,3.57
Recruiter_15713,51,13,4.76,83,1.79,2.16
Recruiter_15714,45,8,9.85,31,1.82,3.53
Recruiter_15715,45,6,2.32,43,1.83,1.82
Recruiter_15716,41,10,1.13,28,1.99,1.39
Recruiter_15717,57,9,2.16,41,1.27,3.96
Recruiter_15718,45,6,8.57,38,0.9,3.01
Recruiter_15719,40,9,2.78,58,1.76,1.8
Recruiter_15720,45,7,1.02,38,2.26,3.24
Recruiter_15721,43,7,11.23,46,2.28,2.27
Recruiter_15722,36,6,7.83,42,1.33,2.91
Recruiter_15723,52,10,7.6,11,1.07,2.69
Recruiter_15724,63,10,11.27,76,2.61,4.3
Recruiter_15725,51,10,1.92,88,0.89,3.12
Recruiter_15726,54,6,9.2,42,1.97,4.18
Recruiter_15727,40,7,1.67,68,1.33,4.95
Recruiter_15728,57,6,10.21,40,2.0,2.16
Recruiter_15729,57,13,3.85,48,2.05,3.93
Recruiter_15730,57,7,9.93,66,1.48,3.78
Recruiter_15731,40,14,16.58,16,2.1,4.17
Recruiter_15732,61,11,2.59,86,0.8,4.37
Recruiter_15733,48,14,3.95,19,0.87,1.63
Recruiter_15734,48,5,5.54,87,2.58,3.36
Recruiter_15735,64,7,12.16,20,2.3,2.49
Recruiter_15736,53,11,7.39,58,2.59,2.93
Recruiter_15737,49,7,5.08,47,0.5,1.16
Recruiter_15738,46,12,2.06,95,2.75,1.69
Recruiter_15739,46,13,1.11,89,1.66,1.28
Recruiter_15740,55,9,16.48,24,2.44,2.91
Recruiter_15741,41,4,9.89,50,2.01,2.57
Recruiter_15742,51,9,5.81,32,1.32,1.33
Recruiter_15743,42,10,16.3,64,2.94,3.79
Recruiter_15744,51,7,7.69,21,1.43,2.82
Recruiter_15745,47,7,19.61,25,0.59,3.57
Recruiter_15746,53,10,3.65,31,1.26,2.44
Recruiter_15747,60,6,4.98,60,1.3,4.84
Recruiter_15748,51,13,20.56,87,1.34,2.5
Recruiter_15749,46,7,4.62,82,2.16,3.14
Recruiter_15750,59,8,7.6,22,0.77,4.13
Recruiter_15751,46,10,7.82,19,2.37,2.25
Recruiter_15752,38,13,2.2,39,1.76,1.41
Recruiter_15753,48,11,0.33,87,2.85,2.3
Recruiter_15754,51,8,2.38,31,2.19,2.83
Recruiter_15755,57,12,9.74,54,2.14,2.5
Recruiter_15756,56,10,1.93,36,1.52,1.44
Recruiter_15757,48,10,0.01,91,0.62,1.35
Recruiter_15758,58,7,13.4,78,1.32,1.05
Recruiter_15759,52,12,7.81,61,1.07,2.21
Recruiter_15760,42,8,1.04,23,0.57,1.26
Recruiter_15761,40,13,7.67,19,2.16,3.49
Recruiter_15762,47,11,2.45,33,2.65,3.03
Recruiter_15763,50,8,2.33,91,2.75,1.71
Recruiter_15764,49,7,6.74,73,2.22,4.67
Recruiter_15765,44,9,1.27,40,0.85,3.27
Recruiter_15766,41,12,4.31,69,2.18,2.23
Recruiter_15767,54,16,3.05,46,1.09,2.02
Recruiter_15768,51,8,4.29,39,2.18,1.26
Recruiter_15769,44,10,1.87,51,2.69,1.03
Recruiter_15770,51,11,1.35,30,2.36,4.59
Recruiter_15771,48,11,5.92,75,1.36,4.83
Recruiter_15772,46,9,16.64,25,2.41,4.98
Recruiter_15773,51,11,7.36,75,2.99,2.02
Recruiter_15774,55,9,5.66,96,0.92,2.67
Recruiter_15775,49,10,15.75,64,2.37,1.73
Recruiter_15776,53,13,2.78,43,1.16,3.79
Recruiter_15777,35,10,5.87,39,2.91,2.19
Recruiter_15778,53,5,5.33,31,1.25,1.94
Recruiter_15779,51,12,3.96,85,2.97,3.84
Recruiter_15780,48,8,2.71,51,2.6,1.37
Recruiter_15781,55,9,35.56,20,2.43,1.05
Recruiter_15782,48,9,3.18,65,2.39,1.15
Recruiter_15783,61,11,3.71,30,2.59,2.19
Recruiter_15784,47,12,1.29,52,2.68,1.1
Recruiter_15785,49,7,10.14,93,2.5,3.62
Recruiter_15786,43,10,10.93,77,0.79,1.81
Recruiter_15787,53,15,8.46,55,2.83,2.26
Recruiter_15788,35,10,0.46,22,2.36,3.35
Recruiter_15789,50,5,6.65,65,2.52,4.97
Recruiter_15790,43,4,5.09,49,1.71,1.76
Recruiter_15791,44,13,5.81,30,2.56,2.59
Recruiter_15792,58,10,0.1,91,0.71,1.22
Recruiter_15793,39,7,18.16,26,0.85,1.72
Recruiter_15794,45,7,10.13,12,0.59,1.36
Recruiter_15795,45,5,18.64,26,0.9,3.32
Recruiter_15796,54,12,9.98,45,0.98,4.57
Recruiter_15797,49,14,0.24,55,2.21,4.12
Recruiter_15798,58,7,17.9,25,1.2,3.82
Recruiter_15799,47,7,7.95,68,2.41,3.61
Recruiter_15800,48,15,1.39,44,2.02,2.37
Recruiter_15801,46,8,1.96,20,2.74,2.3
Recruiter_15802,55,11,4.37,90,2.32,4.3
Recruiter_15803,52,13,1.73,17,0.67,2.13
Recruiter_15804,57,5,2.24,50,2.88,1.19
Recruiter_15805,41,6,13.16,32,0.56,2.13
Recruiter_15806,62,16,23.67,91,1.82,2.59
Recruiter_15807,50,10,5.26,12,2.94,3.66
Recruiter_15808,37,7,0.91,65,2.95,2.55
Recruiter_15809,49,5,17.86,13,1.57,3.39
Recruiter_15810,54,16,6.09,75,2.58,1.19
Recruiter_15811,57,9,3.19,48,1.03,4.31
Recruiter_15812,42,16,17.75,42,1.68,4.9
Recruiter_15813,46,11,6.19,67,1.71,3.13
Recruiter_15814,38,11,8.08,41,2.56,2.28
Recruiter_15815,55,9,10.39,36,1.2,3.51
Recruiter_15816,44,7,0.31,54,2.2,3.39
Recruiter_15817,39,15,8.7,52,1.49,1.13
Recruiter_15818,58,14,0.32,23,2.79,2.8
Recruiter_15819,63,6,1.82,52,2.67,1.42
Recruiter_15820,46,14,21.79,75,1.61,4.13
Recruiter_15821,61,11,1.05,39,2.99,3.27
Recruiter_15822,50,10,15.05,68,0.9,4.23
Recruiter_15823,51,11,7.59,30,2.83,4.03
Recruiter_15824,51,10,2.57,94,2.26,3.77
Recruiter_15825,45,5,0.62,21,2.91,2.13
Recruiter_15826,35,11,15.35,47,0.51,4.26
Recruiter_15827,55,12,0.56,11,1.17,1.38
Recruiter_15828,58,7,12.79,88,1.71,1.69
Recruiter_15829,51,8,6.52,88,1.55,1.63
Recruiter_15830,55,11,3.39,10,1.04,3.29
Recruiter_15831,62,11,2.47,52,1.16,2.4
Recruiter_15832,48,8,0.63,78,1.86,4.02
Recruiter_15833,47,10,17.36,65,1.53,1.8
Recruiter_15834,48,9,2.12,89,2.56,2.35
Recruiter_15835,43,17,3.27,10,2.27,2.42
Recruiter_15836,52,6,3.75,39,2.16,1.79
Recruiter_15837,39,11,0.21,41,2.51,3.43
Recruiter_15838,49,11,11.14,64,2.92,1.17
Recruiter_15839,42,13,7.12,56,1.66,2.8
Recruiter_15840,47,6,3.87,32,2.29,1.09
Recruiter_15841,54,9,1.52,75,2.07,1.12
Recruiter_15842,55,6,16.29,35,0.7,4.32
Recruiter_15843,51,5,2.54,91,2.24,4.44
Recruiter_15844,56,9,11.38,66,1.19,1.8
Recruiter_15845,50,6,2.01,53,1.17,1.85
Recruiter_15846,57,6,2.16,96,0.62,3.25
Recruiter_15847,45,17,13.81,26,1.69,4.58
Recruiter_15848,38,10,10.47,28,1.86,4.76
Recruiter_15849,48,10,5.6,87,2.62,4.23
Recruiter_15850,53,7,4.27,26,2.86,2.23
Recruiter_15851,50,8,2.68,25,2.67,4.66
Recruiter_15852,47,11,9.52,30,0.79,1.5
Recruiter_15853,55,9,0.4,13,2.93,3.31
Recruiter_15854,49,14,7.71,85,2.77,3.95
